"","...1","locality","stateProvince","occurrenceStatus","individualCount","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","elevation","eventDate","year","basisOfRecord","institutionCode","collectionCode","issue","class","ID","bio_01","bio_02","bio_03","bio_04","bio_05","bio_06","bio_07","bio_08","bio_09","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"233",843,"Reserva Natural Bachué - Fundación Farallones - Sendero Robles","Valle del Cauca","PRESENT",1,3.346703,-76.65247,NA,NA,"2023-12-03",2023,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",233,14.4499998092651,6.80000019073486,0.890999972820282,23.1000003814697,18.0499992370605,10.4499998092651,7.59999990463257,14.1499996185303,14.6499996185303,14.75,14.1499996185303,2575.10009765625,324.299987792969,101.400001525879,34.9000015258789,868.400024414062,364.399993896484,819.5,868.400024414062
"234",861,"Santa Rita / Las Cecropias","Quindío","PRESENT",1,4.645762,-75.58247,NA,NA,"2023-11-05",2023,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",234,17.75,7.09999990463257,0.901000022888184,18.6000003814697,21.5499992370605,13.6499996185303,7.90000009536743,17.6499996185303,17.5499992370605,17.9500007629395,17.5499992370605,2987.19995117188,374,158.699996948242,30,989.5,537.400024414062,892.900024414062,537.400024414062
"235",878,"Cueva De Los Guacharos","Cauca","PRESENT",NA,1.258574,-76.5699,NA,NA,"2023-08-12",2023,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",235,23.8500003814697,7.30000019073486,0.771000027656555,61.5999984741211,28.25,18.75,9.5,23.1499996185303,23.75,24.3500003814697,22.8500003814697,3295.60009765625,367.899993896484,200.699996948242,20.2999992370605,1065.59997558594,679.599975585938,852.200012207031,949
"236",882,"Cavernas Del Fragua Cauca, CO (1.149, -76.289)","Cauca","PRESENT",38,1.148988,-76.289116,NA,NA,"2023-02-18",2023,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",236,24.5499992370605,7.19999980926514,0.773999989032745,68.9000015258789,29.0499992370605,19.75,9.30000019073486,23.6499996185303,25.0499992370605,25.25,23.4500007629395,5900.60009765625,760.099975585938,296.299987792969,28.3999996185303,2085,1015.59997558594,1162.30004882812,1972.90002441406
"237",886,"RNA Proaves El Dorado--Sendero Giles","Magdalena","PRESENT",1,11.100182,-74.07206,NA,NA,"2023-03-24",2023,"HUMAN_OBSERVATION","CLO","EBIRD","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",237,15.5500001907349,4.40000009536743,0.761000037193298,40.5999984741211,17.8500003814697,12.0500001907349,5.80000019073486,15.6499996185303,15.0500001907349,16.0499992370605,14.9499998092651,2891.89990234375,460.100006103516,19.8999996185303,63.0999984741211,1266,87.6999969482422,957.599975585938,167.600006103516
"238",888,"Cerca A Cueva Berlín, Santander, CO (6.14, -73.739)","Santander","PRESENT",3,6.139831,-73.73932,NA,NA,"2023-07-13",2023,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",238,18.75,7.19999980926514,0.861999988555908,27.5,22.6499996185303,14.25,8.39999961853027,19.0499992370605,18.6499996185303,19.1499996185303,18.4500007629395,3614.60009765625,439.200012207031,124.199996948242,31.6000003814697,1161.09997558594,487.399993896484,1059.80004882812,955.799987792969
"239",898,"Cueva De Los Gaucharos, Casanare, CO","Casanare","PRESENT",75,4.872879,-73.006485,NA,NA,"2023-09-02",2023,"HUMAN_OBSERVATION","CLO","EBIRD","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",239,24.0499992370605,7.5,0.694999992847443,104.699996948242,30.25,19.4500007629395,10.8000001907349,22.9500007629395,25.0499992370605,25.5499992370605,22.75,4054.69995117188,643.799987792969,32.7999992370605,62.5,1808.80004882812,199.5,247.899993896484,1774.40002441406
"240",905,"Bosque Legaro","Cauca","PRESENT",25,2.355014,-76.49385,NA,NA,"1981-12-30",1981,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",240,15.0500001907349,7.09999990463257,0.839999973773956,18.8999996185303,19.5499992370605,11.0500001907349,8.5,14.9499998092651,14.8500003814697,15.1499996185303,14.8500003814697,2355.60009765625,353,60,45.7999992370605,933.900024414062,232,474.5,378.600006103516
"241",906,"RN Río Nambí","Nariño","PRESENT",4,1.285998,-78.07438,NA,NA,"2017-10-17",2017,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",241,18.0499992370605,4.09999990463257,0.837999999523163,28.7000007629395,20.5499992370605,15.6499996185303,4.90000009536743,18.4500007629395,17.75,18.4500007629395,17.75,6553.5,1007,476.299987792969,19.3999996185303,2791.30004882812,1700.40002441406,2791.30004882812,1700.40002441406
"242",910,"Parque de El Cedro/7 de Julio","Valle del Cauca","PRESENT",1,3.431726,-76.539986,NA,NA,"2023-07-25",2023,"HUMAN_OBSERVATION","CLO","EBIRD","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",242,22.1499996185303,7.30000019073486,0.860000014305115,23.2000007629395,26.1499996185303,17.6499996185303,8.5,21.8500003814697,22.3500003814697,22.4500007629395,21.8500003814697,1277.19995117188,180.699996948242,36.4000015258789,43.7999992370605,460.200012207031,136.899993896484,355.200012207031,460.200012207031
"243",914,"Cabaña Reserva Natural Río Ñambí","Nariño","PRESENT",3,1.286665,-78.086334,NA,NA,"2022-05-14",2022,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",243,19.3500003814697,4.09999990463257,0.837999999523163,29,21.8500003814697,16.9500007629395,4.90000009536743,19.75,19.0499992370605,19.75,19.0499992370605,6553.5,999.400024414062,471.200012207031,19.3999996185303,2769.10009765625,1686.19995117188,2769.10009765625,1686.19995117188
"244",915,"Santa Rosa--RNSC Paraíso Bombonas","Cauca","PRESENT",6,1.734325,-76.57742,NA,NA,"2022-04-07",2022,"HUMAN_OBSERVATION","CLO","EBIRD","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",244,16.3500003814697,7.40000009536743,0.782000005245209,66.3000030517578,20.6499996185303,11.1499996185303,9.5,16.8500003814697,15.4499998092651,16.8500003814697,15.25,1635.40002441406,181.899993896484,93.1999969482422,19.1000003814697,486.5,299.5,472.799987792969,327.899993896484
"245",919,"Cauca, CO (1,364, -76,225)","Cauca","PRESENT",10,1.364418,-76.22476,NA,NA,"2019-04-01",2019,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",245,16.6499996185303,7.80000019073486,0.797999978065491,63.7000007629395,21.3500003814697,11.5500001907349,9.80000019073486,15.9499998092651,17.0499992370605,17.1499996185303,15.6499996185303,6553.5,925.799987792969,410.899993896484,25.7000007629395,2623,1353.40002441406,1884.59997558594,2620.69995117188
"246",930,"San José Del Guaviare, Guaviare, CO (2.577, -72.631)","Guaviare","PRESENT",1,2.577181,-72.6306,NA,NA,"2021-06-11",2021,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",246,25.1499996185303,7.09999990463257,0.708000004291534,81.5,31.3500003814697,21.3500003814697,10,24.25,26.1499996185303,26.3500003814697,24.1499996185303,2829.19995117188,376.100006103516,50.7000007629395,42.7000007629395,1080.40002441406,282.700012207031,341.200012207031,966.900024414062
"247",932,"Puerto Garza, San Carlos, Antioquia, CO (6,206, -74,755)","Antioquia","PRESENT",56,6.206216,-74.755486,NA,NA,"2022-05-10",2022,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",247,27.0499992370605,8.5,0.800000011920929,60.2999992370605,33.0499992370605,22.4500007629395,10.6000003814697,27.0499992370605,26.9500007629395,27.8500003814697,26.25,3562,440.700012207031,114.900001525879,35.7999992370605,1219.69995117188,433.700012207031,931.5,904.700012207031
"248",944,"San Victorino, Socorro, Santander, CO (6.469, -73.263)","Santander","PRESENT",1,6.469401,-73.26267,NA,NA,"2023-12-03",2023,"HUMAN_OBSERVATION","CLO","EBIRD","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",248,21.75,8.69999980926514,0.88699996471405,21.2000007629395,26.9500007629395,17.1499996185303,9.80000019073486,21.6499996185303,21.6499996185303,22.0499992370605,21.5499992370605,2002.90002441406,249.100006103516,80.9000015258789,29.2999992370605,619.700012207031,299.200012207031,605.400024414062,535.700012207031
"249",949,"Vereda Los Alpes—Predio La Cristalina","Guaviare","PRESENT",1,2.502021,-72.79902,NA,NA,"2023-10-21",2023,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",249,24.9500007629395,7,0.71399998664856,80.8000030517578,30.9500007629395,21.1499996185303,9.80000019073486,23.9500007629395,25.8500003814697,26.0499992370605,23.8500003814697,3049.80004882812,411.399993896484,51.9000015258789,43.5,1175.30004882812,296.799987792969,364.100006103516,1062.09997558594
"250",959,"El Vergel Area","Tolima","PRESENT",1,4.586554,-75.36702,NA,NA,"1995-08-12",1995,"HUMAN_OBSERVATION","CLO","EBIRD","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",250,9.55000019073486,7.40000009536743,0.888000011444092,22.5,13.6499996185303,5.34999990463257,8.30000019073486,9.44999980926514,9.55000019073486,9.94999980926514,9.44999980926514,3046.60009765625,343.600006103516,149.699996948242,25.2000007629395,929.099975585938,531.299987792969,911.400024414062,674.799987792969
"251",963,"LA JANINA","Cauca","PRESENT",NA,1.72819,-76.56743,NA,NA,"2021-10-09",2021,"HUMAN_OBSERVATION","CLO","EBIRD","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",251,16.0499992370605,7.40000009536743,0.774999976158142,69.5999984741211,20.3500003814697,10.75,9.60000038146973,16.5499992370605,15.0500001907349,16.5499992370605,14.9499998092651,1669.69995117188,181.800003051758,96,17.7000007629395,487.5,314.700012207031,474.299987792969,346.5
"252",966,"Cueva de los guácharos","Tolima","PRESENT",500,3.66409,-75.459305,NA,NA,"2023-10-09",2023,"HUMAN_OBSERVATION","CLO","EBIRD","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",252,26.0499992370605,8.30000019073486,0.754000008106232,69.3000030517578,31.75,20.75,11,25.3500003814697,26.6499996185303,27.0499992370605,25.1499996185303,2316.5,322.200012207031,70.1999969482422,42.9000015258789,868.900024414062,234.899993896484,284.600006103516,730.900024414062
"253",989,"Edén-El Bosque","Caldas","PRESENT",1,5.378972,-75.167564,NA,NA,"2022-05-03",2022,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",253,15.9499998092651,9.19999980926514,0.782000005245209,32.9000015258789,22.25,10.4499998092651,11.8000001907349,15.8500003814697,16.25,16.3500003814697,15.4499998092651,3904.39990234375,440.200012207031,183.300003051758,26.3999996185303,1221.30004882812,658.799987792969,781.5,944.299987792969
"254",1000,"Calle 10, Curiti, Santander, CO (6,607, -73,058)","Santander","PRESENT",NA,6.60662,-73.05761,NA,NA,"2023-05-12",2023,"HUMAN_OBSERVATION","CLO","EBIRD","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",254,19.3500003814697,8.89999961853027,0.897000014781952,22.7000007629395,24.4500007629395,14.5500001907349,9.89999961853027,19.0499992370605,19.3500003814697,19.6499996185303,19.0499992370605,1899.80004882812,248.5,54.7999992370605,37.2000007629395,630,218.199996948242,439.200012207031,630
"255",1018,"Refugio de las aves - La Piñuela","Antioquia","PRESENT",NA,6.004456,-75.15066,NA,NA,"2023-11-11",2023,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",255,22.25,8.5,0.796999990940094,31.3999996185303,28.0499992370605,17.4500007629395,10.6000003814697,22.0499992370605,21.9500007629395,22.6499996185303,21.8500003814697,3820.89990234375,444.600006103516,171.5,28.2000007629395,1207,605.900024414062,864.200012207031,758.5
"256",1020,"Cali, Valle del Cauca, CO (3.388, -76.608)","Valle del Cauca","PRESENT",3,3.388339,-76.60823,NA,NA,"2023-07-22",2023,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",256,19.1499996185303,7,0.86599999666214,23.6000003814697,22.9500007629395,14.8500003814697,8.10000038146973,18.75,19.25,19.3500003814697,18.75,1742.90002441406,238.5,55.0999984741211,41.2999992370605,618.599975585938,205.199996948242,496.600006103516,618.599975585938
"257",1023,"La Ceiba","Antioquia","PRESENT",12,5.893101,-74.78138,NA,NA,"2012-11-20",2012,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",257,26.3500003814697,8.89999961853027,0.790000021457672,58.9000015258789,32.8499984741211,21.6499996185303,11.1999998092651,25.8500003814697,26.1499996185303,27.0499992370605,25.5499992370605,2893.5,402.5,109.5,38.5,1058.19995117188,420.100006103516,545.299987792969,906.700012207031
"258",1035,"Coconuco","Cauca","PRESENT",NA,2.221737,-76.496496,NA,3048,"1939-05-08",1939,"PRESERVED_SPECIMEN","ANSP","ANSP-ORN","GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"," No Duplicado",258,11.5500001907349,6.90000009536743,0.839999973773956,34.5,15.5500001907349,7.34999990463257,8.19999980926514,11.6499996185303,11.0500001907349,11.9499998092651,11.0500001907349,2103.80004882812,312,58.2999992370605,43.5999984741211,819.099975585938,228.899993896484,581.799987792969,228.899993896484
"259",1036,"Munchique; El Tambo","Cauca","PRESENT",NA,2.451994,-76.810288,NA,1830,"1944-12-03",1944,"PRESERVED_SPECIMEN","ANSP","ANSP-ORN","GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"," No Duplicado",259,17.5499992370605,7,0.844999969005585,16.6000003814697,21.6499996185303,13.3500003814697,8.30000019073486,17.3500003814697,17.6499996185303,17.8500003814697,17.3500003814697,3658.5,497.399993896484,121,39.5999984741211,1367.69995117188,406.299987792969,1040.59997558594,1367.69995117188
"260",1062,"Via  Dapa Km18","Valle del Cauca","PRESENT",1,3.549819,-76.60318,NA,NA,"2022-08-14",2022,"HUMAN_OBSERVATION","CLO","EBIRD","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",260,15.75,6.5,0.905000030994415,22.1000003814697,19.0499992370605,11.8500003814697,7.19999980926514,15.4499998092651,15.8500003814697,16.0499992370605,15.4499998092651,1527.19995117188,186.300003051758,70.1999969482422,31.6000003814697,506.200012207031,242.399993896484,433,486.200012207031
"261",1080,"Experiencia Viva - Cueva la Gruta , La Danta, Sonson, Antioquia, CO (5,834, -74,834)","Antioquia","PRESENT",70,5.834214,-74.83448,NA,NA,"2022-03-10",2022,"HUMAN_OBSERVATION","CLO","EBIRD","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",261,25.9500007629395,8.80000019073486,0.780000030994415,61,32.5499992370605,21.25,11.3000001907349,25.4500007629395,25.6499996185303,26.75,25.1499996185303,2993.89990234375,415.399993896484,121.199996948242,38.0999984741211,1095.90002441406,461.200012207031,539.099975585938,960.299987792969
"262",1086,"Barrio Berlin","Quindío","PRESENT",1,4.533688,-75.67962,NA,NA,"2003-04-15",2003,"HUMAN_OBSERVATION","CLO","EBIRD","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",262,19.75,7.30000019073486,0.894999980926514,18.5,23.8500003814697,15.75,8.10000038146973,19.5499992370605,19.8500003814697,19.9500007629395,19.5499992370605,2597.5,350,122.5,33.2000007629395,903.599975585938,426.100006103516,719.700012207031,834.900024414062
"263",1093,"hostal el Paujil","Boyacá","PRESENT",2,5.830262,-74.31596,NA,NA,"2022-07-23",2022,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",263,26.0499992370605,8.69999980926514,0.814000010490417,49.0999984741211,31.6499996185303,20.9500007629395,10.6999998092651,25.5499992370605,25.8500003814697,26.6499996185303,25.3500003814697,2741,379,107.5,39.9000015258789,943.900024414062,419.700012207031,462.899993896484,839.400024414062
"264",1096,"Popayan-Calle 20N","Cauca","PRESENT",1,2.449163,-76.59167,NA,NA,"2022-04-04",2022,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",264,18.25,7.40000009536743,0.847000002861023,19.5,22.9500007629395,14.25,8.69999980926514,18.0499992370605,18.3500003814697,18.4500007629395,18.0499992370605,2261.60009765625,334.200012207031,60.0999984741211,45.7000007629395,899.400024414062,216.100006103516,244.5,813.799987792969
"265",1097,"5a1 Calle 4a, Herveo, Tolima, CO (5.08, -75.176)","Tolima","PRESENT",1,5.079625,-75.176346,NA,NA,"2022-10-20",2022,"HUMAN_OBSERVATION","CLO","EBIRD","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",265,15.6499996185303,8.80000019073486,0.839000046253204,21,21.25,10.75,10.5,15.9499998092651,15.75,15.9499998092651,15.4499998092651,3101.10009765625,357.899993896484,149.800003051758,27.8999996185303,1007.20001220703,545.799987792969,1007.20001220703,691.700012207031
"266",1101,"El Reloj, Virolin, Charala, Santander, CO (6,111, -73,228)","Santander","PRESENT",1,6.111452,-73.22767,NA,NA,"2022-10-26",2022,"HUMAN_OBSERVATION","CLO","EBIRD","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",266,18.0499992370605,10,0.890999972820282,18,23.8500003814697,12.6499996185303,11.1999998092651,17.9500007629395,18.0499992370605,18.3500003814697,17.8500003814697,2914.60009765625,363.700012207031,126.300003051758,29.3999996185303,910.299987792969,473.399993896484,905.200012207031,665.700012207031
"267",1102,"Vía Aguazul Tauramena","Casanare","PRESENT",1,5.005812,-72.70327,NA,NA,"2021-10-22",2021,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",267,25.25,7.19999980926514,0.669000029563904,117.199996948242,31.5499992370605,20.8500003814697,10.6999998092651,24.0499992370605,26.3500003814697,26.9500007629395,23.8500003814697,4079.69995117188,633.5,19.7999992370605,63.5999984741211,1794.09997558594,152.300003051758,239.899993896484,1742.90002441406
"268",1103,"Reinita Cielo Azul ProAves Reserve","Santander","PRESENT",1,6.852191,-73.37682,NA,NA,"2020-12-01",2020,"HUMAN_OBSERVATION","CLO","EBIRD","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",268,17.6499996185303,6.80000019073486,0.86599999666214,26.6000003814697,21.5499992370605,13.75,7.80000019073486,17.4500007629395,17.3500003814697,18.0499992370605,17.3500003814697,2671.19995117188,341.399993896484,125,28.5,856.799987792969,451.899993896484,821.400024414062,537.599975585938
"269",1104,"Buenos Aires, Valle Buga","Valle del Cauca","PRESENT",3,3.92936,-76.17392,NA,NA,"2022-05-14",2022,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",269,15.5500001907349,7.40000009536743,0.859000027179718,20.6000003814697,19.1499996185303,10.5500001907349,8.60000038146973,15.8500003814697,15.4499998092651,15.8500003814697,15.3500003814697,3604.30004882812,437.399993896484,175.5,29,1158.80004882812,598.099975585938,1158.80004882812,644.200012207031
"270",1112,"Bosque de Niebla Km. 18","Valle del Cauca","PRESENT",1,3.532399,-76.612206,NA,NA,"2022-08-13",2022,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",270,15.6499996185303,6.5,0.888000011444092,22.8999996185303,19.0499992370605,11.75,7.30000019073486,15.3500003814697,15.8500003814697,15.9499998092651,15.3500003814697,1533.09997558594,187.699996948242,68.9000015258789,32.2999992370605,509.299987792969,239.199996948242,437.799987792969,509.299987792969
"271",1115,"n 4 52 Calle 6, Pitalito, Huila, CO (1.852, -76.047)","Huila","PRESENT",1,1.851885,-76.04676,NA,NA,"2022-06-23",2022,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",271,20.0499992370605,8.19999980926514,0.791000008583069,67.6999969482422,24.75,14.4499998092651,10.3000001907349,19.8500003814697,20.5499992370605,20.5499992370605,18.9500007629395,1631,185.199996948242,84.0999984741211,21.6000003814697,523.900024414062,313.100006103516,333.399993896484,428.799987792969
"272",1123,"Canal Boyacá","Distrito Capital de Bogotá","PRESENT",1,4.665875,-74.11446,NA,NA,"2022-11-05",2022,"HUMAN_OBSERVATION","CLO","EBIRD","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",272,14.3500003814697,8.39999961853027,0.855000019073486,18.8999996185303,19.8500003814697,10.0500001907349,9.80000019073486,14.1499996185303,14.5500001907349,14.5500001907349,14.1499996185303,933.799987792969,126.5,44.2000007629395,37.5,312.700012207031,147.800003051758,147.800003051758,242.899993896484
"273",1133,"PNN Serranía de la Macarena, la Resevera, San Juan de Arama, Meta, CO (3.353, -73.94)","Meta","PRESENT",2,3.352789,-73.93957,NA,NA,"2022-05-15",2022,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",273,24.6499996185303,8.19999980926514,0.734000027179718,83.5,30.9500007629395,19.8500003814697,11.1000003814697,24.1499996185303,25.5499992370605,25.8500003814697,23.5499992370605,2935.60009765625,414,45.4000015258789,45.2000007629395,1152.80004882812,252,349.700012207031,920.5
"274",1140,"1-84 Avenida 4 Oeste, Cali, Valle del Cauca, CO (3,452, -76,542)","Valle del Cauca","PRESENT",1,3.4518,-76.54232,NA,NA,"2022-12-18",2022,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",274,21.5499992370605,7.19999980926514,0.870000004768372,23.5,25.4500007629395,17.1499996185303,8.30000019073486,21.25,21.75,21.8500003814697,21.25,1311.5,181.300003051758,39.7000007629395,42.4000015258789,467,147.899993896484,368.200012207031,467
"275",1143,"RESERVA LAS PALMERAS","Meta","PRESENT",1,3.851538,-73.89709,NA,NA,"2022-07-09",2022,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",275,17.4500007629395,7.19999980926514,0.817000031471252,46.5,22.0499992370605,13.25,8.80000019073486,17.3500003814697,17.5499992370605,17.9500007629395,16.6499996185303,6553.5,912.200012207031,130.899993896484,42.5999984741211,2534.69995117188,666.200012207031,1448.69995117188,1975.90002441406
"276",1155,"Corregimiento la Danta, caverna la Gruta","Antioquia","PRESENT",35,5.827311,-74.83373,NA,NA,"2022-04-13",2022,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",276,26.0499992370605,8.89999961853027,0.776000022888184,60.2000007629395,32.6500015258789,21.25,11.3999996185303,25.5499992370605,25.75,26.75,25.1499996185303,2986.30004882812,414.399993896484,121.199996948242,38.2000007629395,1093.5,461.799987792969,535,959.400024414062
"277",1156,"Cueva de Los Guacharos - Marsella","Huila","PRESENT",1,2.189186,-76.08599,NA,NA,"2022-01-12",2022,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",277,16.8500003814697,7.30000019073486,0.788999974727631,63.2000007629395,20.9500007629395,11.75,9.19999980926514,17.1499996185303,16.0499992370605,17.3500003814697,15.8500003814697,1744.90002441406,203.199996948242,73.3000030517578,28.6000003814697,548.299987792969,267.700012207031,544.400024414062,304.200012207031
"278",1168,"Arrierito Antioqueño ProAves Reserve","Antioquia","PRESENT",1,6.988775,-75.120224,NA,NA,"2022-11-16",2022,"HUMAN_OBSERVATION","CLO","EBIRD","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND"," No Duplicado",278,17.25,8,0.815999984741211,31.7999992370605,22.4500007629395,12.6499996185303,9.80000019073486,17.25,16.8500003814697,17.6499996185303,16.8500003814697,4056.60009765625,507.600006103516,84.1999969482422,43.5,1388.59997558594,380.200012207031,1383.69995117188,570.299987792969
